job_title,company,location,category,salary_min,salary_max,contract_type,skills,created_date
AI/ML Developer,NAVVYASA CONSULTING PRIVATE LIMITED,India,IT Jobs,,,,"python, c, machine learning, deep learning",2025-11-20T00:58:17Z
Senior Analyst - Customer Insights,Blend360 India,"Hyderabad, Telangana",IT Jobs,,,,c,2025-12-16T01:53:51Z
4315078-Senior Manager,EXL,India,IT Jobs,,,permanent,"python, c, pytorch, nlp",2025-10-18T15:11:36Z
Data Engineer,Tecblic Private LImited,"Ahmedabad, Gujarat",IT Jobs,800000.0,1200000.0,,c,2025-06-25T05:06:27Z
3780135-Senior Manager,EXL,"Bangalore, Karnataka",IT Jobs,,,permanent,"python, c, pytorch, nlp",2025-10-18T14:55:38Z
3780135-Senior Manager,EXL,"Noida, Ghaziabad",IT Jobs,,,permanent,"python, c, pytorch, nlp",2025-10-18T15:09:51Z
Talent Acquisition Partner,wrackle,"Bangalore, Karnataka",HR & Recruitment Jobs,750000.0,3000000.0,,c,2022-05-16T05:27:59Z
Data Quality Engineer-India,Photon Group,"Chennai, Tamil Nadu",IT Jobs,,,,"c, aws, azure",2024-07-31T03:21:11Z
Senior Backend Engineer,Artivatic,"Bangalore, Karnataka",IT Jobs,800000.0,2000000.0,,"c, deep learning",2019-05-24T21:25:36Z
Training Manager,Infosys,"Mysore, Karnataka",IT Jobs,,,,c,2026-02-03T11:36:17Z
Intern - AI,Bristlecone,"Mumbai, Maharashtra",IT Jobs,,,permanent,"c, machine learning, data analysis",2026-02-05T18:37:44Z
Data Engineer - Python Programming,Zorba Consulting,"Noida, Ghaziabad",IT Jobs,,,,"python, c, sql, kubernetes",2026-02-07T06:09:10Z
Managing Consultant - Business Experimentation,Dynamic Yield,"Gurgaon, Haryana",Consultancy Jobs,,,,c,2026-02-07T06:07:15Z
Data Engineer - Python Programming,Zorba Consulting,"Gurgaon, Haryana",IT Jobs,,,,"python, c, sql, kubernetes",2026-02-07T06:09:08Z
Data Engineer - Python Programming,Zorba Consulting,"Pune, Maharashtra",IT Jobs,,,,"python, c, sql, kubernetes",2026-02-07T06:09:13Z
Data Engineer - Python Programming,Zorba Consulting,"Kolkata, West Bengal",IT Jobs,,,,"python, c, sql, kubernetes",2026-02-07T06:10:25Z
Principal Consultant - GenAI Engineer,Genpact,"Pune, Maharashtra",IT Jobs,,,,"c, machine learning, deep learning",2026-02-21T07:19:37Z
Executive - AI/ML Engineer,Siemens,"Thane, Maharashtra",IT Jobs,,,permanent,"c, machine learning",2026-02-21T19:24:29Z
Machine Learning Intern,Innovexis,India,IT Jobs,,,contract,"c, machine learning",2026-02-27T04:28:43Z
Demand Analyst,Nestle,"Gurgaon, Haryana",IT Jobs,,,,"c, excel",2026-02-19T07:08:03Z
"Manager, Patient Analytics (Remote)",KMK Consulting,India,IT Jobs,,,,c,2025-09-17T23:45:06Z
Lead - Digital Platforms and Consumer AI,Bajaj Finance Limited,India,"PR, Advertising & Marketing Jobs",,,,"c, git",2026-02-22T02:00:48Z
Python Developer,Now100 Solutions Private Limited,"Hyderabad, Telangana",IT Jobs,,,,c,2026-02-15T06:43:48Z
"Language Engineer, Artificial General Intelligence - Data Servic",Amazon,"Hyderabad, Telangana",IT Jobs,,,,c,2025-12-25T01:48:41Z
Clinical Annotator,Centific,India,Scientific & QA Jobs,,,,c,2025-06-14T02:52:26Z
Senior Data Engineer,Nova Nurture HR Solutions,"Bangalore, Karnataka",IT Jobs,,,,c,2025-11-17T00:41:08Z
Machine Learning Architect - Deployments,netmedscom,"Chennai, Tamil Nadu",IT Jobs,500000.0,3000000.0,,"c, machine learning",2021-06-07T11:49:30Z
Client Solutions Partner,Quantiphi Inc.,India,IT Jobs,1500000.0,3000000.0,,c,2022-01-21T04:29:32Z
Application Support Engineer,Accenture,India,IT Jobs,,,,c,2026-01-18T01:43:30Z
AI Tech Lead,Fulcrum Digital Private Limited,"Pune, Maharashtra",IT Jobs,,,,c,2026-02-07T06:05:55Z
Data Engineer,Nova Nurture HR Solutions,"Bangalore, Karnataka",IT Jobs,,,,"python, c",2025-08-27T17:23:26Z
"Senior Data Engineer, BizTech",Airbnb,"Bangalore, Karnataka",IT Jobs,,,,c,2026-02-23T01:24:50Z
Senior Data Engineer,iCIMS,India,IT Jobs,,,,c,2026-01-25T09:21:09Z
Senior MLops Engineer,Pattern,"Pune, Maharashtra",IT Jobs,,,,"c, machine learning",2025-08-10T17:25:50Z
"Principal Consultant, Generative AI – Full Stack Developer",Genpact,"Noida, Ghaziabad",IT Jobs,,,,"python, c, aws, azure, docker, kubernetes, react",2026-03-04T06:59:48Z
Project Manager - AI/ML,Talent Worx,India,IT Jobs,,,,"c, git",2026-02-19T19:58:37Z
Principal Product Manager,Peak Hire Solutions,"Noida, Ghaziabad",IT Jobs,2000000.0,7000000.0,,"c, machine learning",2025-11-25T04:49:50Z
Head of Quality Assurance,Netomi,India,IT Jobs,,,,c,2025-10-23T14:58:49Z
Analyst-Risk Management,American Express,"Karnataka, India",Accounting & Finance Jobs,,,,c,2026-02-26T08:16:30Z
Analyst-Risk Management,American Express,"Haryana, India",Accounting & Finance Jobs,,,,c,2026-02-26T08:16:30Z
WLS AI Delivery - Product Owner - Vice President,JPMorganChase,"Bangalore, Karnataka",IT Jobs,,,,c,2026-03-01T01:54:23Z
Analyst - Decision Science,American Express,"Haryana, India",IT Jobs,,,,c,2026-03-04T11:07:23Z
AI Systems Integration Specialist,Zone IT Solutions,India,IT Jobs,,,,c,2025-11-14T20:07:10Z
AI Systems Integration Specialist,Zone IT Solutions,"Chauth Ka Barwara, Sawai Madhopur",IT Jobs,,,,c,2025-09-08T17:45:14Z
Senior AIML Engineer,LEUTE PASSEN INDIA PRIVATE LIMITED,"Kolkata, West Bengal",IT Jobs,2200000.0,4500000.0,permanent,c,2026-02-03T04:31:03Z
Senior Machine Learning Engineer,LEUTE PASSEN INDIA PRIVATE LIMITED,"Kolkata, West Bengal",IT Jobs,4000000.0,4500000.0,permanent,"c, machine learning, nlp",2026-02-07T04:23:39Z
Data & AI Architect (Saudi Arabia),Eram Talent,India,IT Jobs,,,contract,c,2026-02-17T20:00:40Z
Talent Acquisition Specialist - US Hiring,Tiger Analytics Inc.,India,HR & Recruitment Jobs,,,,"c, machine learning",2026-02-25T23:53:39Z
Google Cloud Data Engineer,Müller`s Solutions,India,IT Jobs,,,,"c, google cloud",2026-03-03T15:06:02Z
EH-FY26-Consulting-Tech Strategy-Consultant-AI Strategy,Deloitte,"Pune, Maharashtra",IT Jobs,,,permanent,c,2026-02-12T03:09:50Z
Spotfire Technical Lead,ALIQAN Technologies,India,IT Jobs,,,,"python, c",2025-07-01T20:20:48Z
Data Engineer-Data engineer-Engineering,EXL,"Noida, Ghaziabad",IT Jobs,,,,c,2025-11-25T23:00:33Z
Data Analyst and Operations,Orbital,"Hyderabad, Telangana",IT Jobs,300000.0,1000000.0,,"python, c, data analysis, excel",2023-10-27T14:50:38Z
Full stack java Developer,codersbrain,"Bangalore, Karnataka",IT Jobs,500000.0,1500000.0,,c,2022-08-17T06:39:04Z
Senior Python Data Engineer,Topcoder,"Noida, Ghaziabad",IT Jobs,,,,"python, c, sql, azure, django, flask, git",2026-01-09T00:25:57Z
Lead Assistant Manager - Lead Software Engineer,EXL,India,IT Jobs,,,,c,2026-01-13T00:30:30Z
Data Engineer,Agiletech Info Solutions pvt ltd,"Chennai, Tamil Nadu",IT Jobs,400000.0,1500000.0,,c,2022-10-02T07:01:19Z
Data Engineer II,Honeywell,"Bangalore, Karnataka",IT Jobs,,,,c,2026-02-18T01:26:09Z
Senior Data Analyst,Chevron,"Bangalore, Karnataka",IT Jobs,,,,c,2026-01-24T00:43:06Z
ML Platform Engineer,Adobe,"Bangalore, Karnataka",IT Jobs,,,,"c, git",2026-01-05T00:44:36Z
Principal AI Specialist,GlobalFoundries,India,IT Jobs,,,,c,2026-01-18T00:31:37Z
Data Architect (Dremio Lakehouse),Peak Hire Solutions,"Mumbai, Maharashtra",IT Jobs,3400000.0,4500000.0,,"c, sql",2026-02-14T11:46:06Z
Senior Life Science Expert - Data & AI,RELX,India,IT Jobs,,,permanent,"c, git",2026-02-20T01:34:13Z
Data Analyst â Retail Analytics,Episeio Business Solutions,"Bangalore, Karnataka",IT Jobs,700000.0,900000.0,,c,2025-11-25T07:14:06Z
Decision Science Analyst,Quantiphi Inc.,"Mumbai, Maharashtra",IT Jobs,300000.0,1500000.0,,"c, machine learning",2019-05-24T21:25:35Z
Lead BI Analyst - Business Analytics,Blend360,India,IT Jobs,,,,c,2024-07-31T03:13:38Z
Talent Acquisition Specialist,iAgami Technologies,"Bangalore, Karnataka",IT Jobs,300000.0,700000.0,,c,2025-07-03T20:42:36Z
Business Analyst,EXL,India,IT Jobs,,,,"python, c, sql, azure, machine learning, nlp, excel",2025-12-22T00:07:19Z
Data Engineer,Scout Incorporation,"Delhi, India",Scientific & QA Jobs,2800000.0,3200000.0,permanent,c,2026-03-04T05:06:24Z
Senior Survey Methodologist – Global Research,Parvathy Krishnan ,"Bangalore, Karnataka",IT Jobs,,,,c,2026-02-07T06:18:36Z
Machine Learning Engineer,Potentiam,"Bangalore, Karnataka",IT Jobs,2500000.0,3500000.0,,"python, c, docker, machine learning, pytorch, pandas, numpy",2025-08-22T07:51:31Z
Viz Developer,Gramener,"Hyderabad, Telangana",IT Jobs,500000.0,2500000.0,,"python, java, c, javascript, html, css, excel",2022-04-02T05:14:48Z
Android Developer,SpiralDevApps,India,IT Jobs,400000.0,1400000.0,,c,2021-12-19T04:17:28Z
Generative AI,Virtusa,"Chennai, Tamil Nadu",IT Jobs,,,,"c, machine learning, deep learning",2026-02-07T06:05:20Z
Gen AI,Virtusa,"Chennai, Tamil Nadu",IT Jobs,,,,"c, machine learning, deep learning",2026-02-07T06:05:21Z
Senior Analyst - Data Engineering,Nasdaq,"Bangalore, Karnataka",IT Jobs,,,,"c, data analysis",2026-02-18T07:09:47Z
Manager-Data Management and Analytics-Business Analytics,EXL,India,IT Jobs,,,,"python, c, sql, tableau, excel",2025-10-10T14:52:40Z
Energy Manager,Tata Consultancy Services,India,Engineering Jobs,,,,c,2025-12-30T03:03:11Z
AI/ML Engineer,Quanteon Solutions,India,Scientific & QA Jobs,1000000.0,1500000.0,,"c, machine learning, deep learning, nlp",2025-11-19T02:33:10Z
GCP and AWS Data Architect,Calsoft,"Kolkata, West Bengal",IT Jobs,,,,"c, aws",2025-12-13T01:37:27Z
AI Success & Solutions (Lead / Manager / Director),SnapHyr,India,IT Jobs,2000000.0,7000000.0,,c,2025-09-30T07:23:11Z
Sr. Manager Policy,Multi Recruit,"Bangalore, Karnataka",Accounting & Finance Jobs,4500000.0,5500000.0,,"c, excel",2025-07-10T05:24:07Z
Hiring for Data Engineer - Ecommerce,VMultiply Solutions,"Bangalore, Karnataka",IT Jobs,600000.0,1500000.0,,c,2023-10-08T13:16:41Z
Python Django Developer - Immediate Joiners,NeoGenCode Technologies Pvt Ltd,India,IT Jobs,200000.0,1200000.0,,"python, c, sql, mysql, postgresql, django, flask, excel",2025-05-26T04:56:47Z
Machine Learning Engineer,SIlverPeople Consulting,"Mumbai, Maharashtra",IT Jobs,0.0,2700000.0,,"c, machine learning, deep learning",2021-08-14T21:16:57Z
AWS Data Engineer- Assistant Manager,BSR & Co,"Bangalore, Karnataka",IT Jobs,,,,"python, java, c, sql",2026-01-09T00:33:39Z
NW Planning and Optimization Specialist,Nokia Global,India,IT Jobs,,,,c,2026-01-30T00:17:03Z
Data Engineer - Ontology Engineering,Zorba Consulting,"Chennai, Tamil Nadu",IT Jobs,,,,c,2026-02-07T06:09:06Z
Data Engineer - Ontology Engineering,Zorba Consulting,"Kolkata, West Bengal",IT Jobs,,,,c,2026-02-07T06:09:07Z
Data Engineer - Ontology Engineering,Zorba Consulting,"Surat, Gujarat",IT Jobs,,,,c,2026-02-07T06:10:27Z
inside sales intern,DataMites,"Bangalore, Karnataka",Sales Jobs,,,contract,c,2025-04-06T02:37:38Z
AI ML Specialist,Infosys Limited,"Bangalore, Karnataka",IT Jobs,,,,c,2026-02-18T04:22:34Z
Senior Solutions Manager,HCL Technologies,"Pune, Maharashtra",IT Jobs,,,,"python, java, c++, c, javascript, react, html, css",2026-02-21T01:42:15Z
Generative AI Engineer,Talentelgia Technologies,"Mohali, Punjab",IT Jobs,500000.0,900000.0,,"c, machine learning, nlp",2025-07-03T20:39:54Z
HR Operations Associate,Arcana Analytics,India,Accounting & Finance Jobs,,,,c,2026-01-23T00:52:01Z
AI Developer,SmartDocs Business Solutions,"Hyderabad, Telangana",IT Jobs,600000.0,2000000.0,,"c, machine learning",2026-02-26T11:27:51Z
Python Full Stack Engineer - Professional,Hexaware,India,IT Jobs,,,,"python, c",2026-02-28T01:27:58Z
Product Intern,FieldAssist,India,IT Jobs,,,,c,2026-02-28T03:15:12Z
"Associate Analyst, R Programmer-1",Dynamic Yield,"Gurgaon, Haryana",IT Jobs,,,,"c, git",2026-02-07T06:07:09Z
Administrator,HCL Technologies,"Pune, Maharashtra",IT Jobs,,,,"python, java, c++, c, javascript, react, html, css",2026-02-21T01:41:39Z
"Senior Associate, Patient Analytics",KMK Consulting,India,IT Jobs,,,,c,2026-02-16T01:47:02Z
Analyst (Investment Banking / Buy-Side Experience Required),Arcana Analytics,"Bangalore, Karnataka",Accounting & Finance Jobs,,,,c,2025-08-07T17:17:14Z
Senior Technical Specialist,Nokia Global,India,IT Jobs,,,,"c, machine learning",2025-12-04T22:42:38Z
Financial Analyst,Arcana Analytics,"Bangalore, Karnataka",Accounting & Finance Jobs,,,,"c, excel",2026-02-07T01:41:39Z
Senior Data Product Management Consultant,Wells Fargo,"Bangalore, Karnataka",IT Jobs,,,,c,2026-02-25T08:46:17Z
"Manager, Pricing Science",Advance Stores Company,"Hyderabad, Telangana",IT Jobs,,,,c,2026-02-08T01:49:48Z
Actuarial General Insurance Pricing - Gurgaon/Bangalore (REF80651O),WNS Global Services,"Bangalore, Karnataka",IT Jobs,,,,c,2026-02-14T05:18:19Z
"Senior Associate/Associate Manager, Patient Analytics & PSS, India (Remote)","KMK Consulting, Inc.",India,IT Jobs,,,,c,2026-01-06T23:28:50Z
AI-ML Data Engineer,CoreFlex Solutions Pvt Ltd,"Pune, Maharashtra",IT Jobs,1200000.0,1500000.0,permanent,"c, machine learning, tensorflow, pytorch, scikit-learn",2026-02-17T04:27:08Z
AD - ML Engineering,Talent Worx,India,IT Jobs,,,,"c, git",2026-02-19T19:58:28Z
"Women Tech Lead - Data Analytics | Thanjavur, Tamil Nadu, India",Bloomfieldx Analytics Private Limited,"Thanjavur, Tamil Nadu",IT Jobs,540000.0,720000.0,permanent,"c, excel",2026-01-29T03:59:35Z
AI/ML Developer Azure databricks Eng 5 yrs,Orbion Infotech,India,IT Jobs,1080000.0,1200000.0,,"python, c, sql, azure, machine learning",2026-02-24T04:55:23Z
Quant Researcher,Weekday AI,India,Accounting & Finance Jobs,,,,"python, c",2026-03-02T20:54:50Z
MLOps Engineer,Syngenta Group,"Pune, Maharashtra",IT Jobs,,,,c,2026-02-19T11:29:57Z
Senior AI/ML Engineer - R01558791,Brillio,"Hyderabad, Telangana",IT Jobs,,,,"python, c, tensorflow, pytorch",2026-02-25T01:32:54Z
"Manager, Data Engineer",Lonza,India,IT Jobs,,,,"c, git",2026-01-30T00:49:18Z
Senior Data Engineer,Precision Medicine Group,India,IT Jobs,,,,c,2026-02-14T01:25:17Z
Data & Analytics Analyst - Surveys,Natwest Group,India,IT Jobs,,,,"c, excel",2026-02-27T01:28:17Z
Senior Manager-Technology,Adani,"Ahmedabad, Gujarat",Scientific & QA Jobs,,,,"c, sql, machine learning",2025-12-27T00:58:27Z
Data Engineer,Ztek Consulting,"Bangalore, Karnataka",IT Jobs,,,,c,2026-02-21T06:16:34Z
Data Analyst,House of Biryan,India,IT Jobs,,,,"c, sql, tableau, power bi, excel",2025-07-01T20:22:47Z
AIML Engineer,Infosys,"Pune, Maharashtra",IT Jobs,,,permanent,"c, nlp, tableau",2026-02-22T19:26:26Z
Power BI Developer,Concentrix,"Mumbai, Maharashtra",IT Jobs,800000.0,900000.0,,"c, power bi",2022-08-26T06:41:21Z
Senior Business Intelligence Analyst,Whitecrow,"Bangalore, Karnataka",IT Jobs,,,,c,2025-12-16T07:23:54Z
Senior Inside Sales Representative,Great Learning,India,Teaching Jobs,450000.0,650000.0,,c,2025-11-24T04:20:12Z
1985479-Senior Manager,EXL,India,IT Jobs,,,,"c, excel",2025-10-18T15:07:48Z
Digital- GEN AI - Ethics,EY,"Hyderabad, Telangana",IT Jobs,,,permanent,"c, git",2026-02-05T12:17:55Z
Specialist - Performance Reporting,Signify,India,IT Jobs,,,,c,2026-02-08T01:45:22Z
Staff AI Engineer,Bp Incorporate International,"Pune, Maharashtra",IT Jobs,,,,c,2026-02-14T06:58:48Z
AI / ML Engineer,Accenture,India,IT Jobs,,,,"c, deep learning",2026-02-27T01:53:05Z
Lead Applications Developer,UPS,"Chennai, Tamil Nadu",IT Jobs,,,,c,2026-02-22T13:24:25Z
Database Developer,ICON Clinical Research,"Chennai, Tamil Nadu",IT Jobs,,,,"c, excel",2026-02-28T08:19:15Z
"Intermediate AI Engineer - Python, RAG, Agentic AI, ADK, MCP, GCP, Vertex AI, IBM Watsonx",UPS,"Chennai, Tamil Nadu",IT Jobs,,,,c,2025-10-02T10:58:39Z
Lead Applications Developer,UPS,India,IT Jobs,,,permanent,c,2026-02-27T01:29:39Z
Data Analyst,Hitachi,India,"Energy, Oil & Gas Jobs",,,,c,2026-02-14T01:21:34Z
Database Developer,IRE,"Chennai, Tamil Nadu",Scientific & QA Jobs,,,,"c, excel",2026-02-28T01:29:48Z
"Intermediate AI Engineer – Python, RAG, Agentic AI, ADK, MCP, GCP, Vertex AI, IBM Watsonx",UPS,India,IT Jobs,,,permanent,c,2025-10-01T14:55:38Z
"Senior Analyst, Data Design and Engineering",Johnson & Johnson,"Bangalore, Karnataka",IT Jobs,,,,c,2026-02-27T13:13:35Z
Senior ML Architect,CommServe Technologies Inc,"Bangalore, Karnataka",IT Jobs,,,,"python, c, machine learning",2026-02-28T02:55:18Z
"Director, Biometrics",Syneos Health,"Hyderabad, Telangana",Scientific & QA Jobs,,,,c,2026-03-04T06:48:16Z
"Transunion | Full stack - Java, REST API, Spring boot | Chennai | India",Photon Group,India,IT Jobs,,,,"java, c, react, angular, spring, spring boot, excel",2024-08-26T16:42:32Z
Android Developer; iOS developer; PHP developer,Creative Thoughts Informatics Services Pvt Ltd.,"Indore, Madhya Pradesh",IT Jobs,200000.0,400000.0,,c,2019-06-05T21:12:26Z
AI Tech Lead,Chevron,"Bangalore, Karnataka",IT Jobs,,,,c,2026-02-04T00:23:26Z
Python Engineer - ML/Big Query,People Staffing,"Hyderabad, Telangana",IT Jobs,,,,"python, c, sql, django, flask",2026-02-21T06:19:06Z
Data Engineer,Ztek Consulting,"Kolkata, West Bengal",IT Jobs,,,,c,2026-02-21T06:16:34Z
Data Engineer,Ztek Consulting,"Chennai, Tamil Nadu",IT Jobs,,,,c,2026-02-21T06:16:34Z
Python Engineer - ML/Big Query,People Staffing,"Chennai, Tamil Nadu",IT Jobs,,,,"python, c, sql, django, flask",2026-02-21T06:19:05Z
Python Engineer - ML/Big Query,People Staffing,"Bangalore, Karnataka",IT Jobs,,,,"python, c, sql, django, flask",2026-02-21T06:19:06Z
Assistant Manager-Business Analytics-ETL Engineer,EXL,India,IT Jobs,,,,"python, c",2025-11-23T22:28:32Z
Senior AI/ML Developer,lowtouch.ai,"Thiruvananthapuram, Kerala",IT Jobs,,,,"c, machine learning",2025-11-11T22:31:19Z
Product Marketing Specialist,QuaXigma IT solutions Private Limited,"Andhra Pradesh, India","PR, Advertising & Marketing Jobs",1000000.0,2000000.0,,c,2025-09-18T09:11:40Z
ML Engineer,NeuranceAI Technologies Private Limited,"Bangalore, Karnataka",IT Jobs,400000.0,1200000.0,,"c, machine learning, nlp",2022-10-11T07:23:25Z
Fullstack Developer,Forage AI,India,IT Jobs,300000.0,1700000.0,,c,2021-09-22T04:47:00Z
Big Data Lead,DemandMatrix,India,IT Jobs,1800000.0,3000000.0,,c,2020-11-17T03:11:02Z
Senior Software Engineer,WyngCommerce,"Bangalore, Karnataka",IT Jobs,1200000.0,2400000.0,,c,2019-05-29T21:04:11Z
Assistant Manager / Manager Credit Risk,Zorba Consulting,"Mumbai, Maharashtra",Accounting & Finance Jobs,,,,c,2026-02-07T06:09:12Z
Principal Machine Learning Engineer,Talent Nexa Consulting,"Bangalore, Karnataka",IT Jobs,,,,"c, machine learning, nlp",2026-02-09T03:10:29Z
Worforce Planning - Operations Research Scientist - Associate,JPMorganChase,"Mumbai, Maharashtra",Engineering Jobs,,,,c,2026-02-14T01:34:21Z
Data Engineer,Colan Infotech,"Bangalore, Karnataka",IT Jobs,,,,c,2026-01-27T00:39:26Z
Machine Learning Engineer,Draft n Craft Legal Outsourcing,"New Delhi, Delhi",IT Jobs,1000000.0,1400000.0,,"c, machine learning",2025-07-03T20:36:11Z
ML Engineer,Draft n Craft Legal Outsourcing,"New Delhi, Delhi",IT Jobs,1000000.0,1200000.0,,"c, machine learning",2025-07-03T20:38:18Z
Data Architect,Acenet,"Gurgaon, Haryana",IT Jobs,,,,c,2026-02-07T06:08:59Z
Principal Statistician – Survey Methodology & Sampling (Global Candidates Welcome),Parvathy Krishnan ,"Bangalore, Karnataka",Scientific & QA Jobs,,,,c,2026-02-07T06:24:07Z
Lead Assistant Manager,EXL,"Pune, Maharashtra",IT Jobs,,,,"c, sql, aws",2026-02-27T01:33:21Z
Cluster Manager - Digital Platforms and Consumer AI,Bajaj Finance Limited,India,"PR, Advertising & Marketing Jobs",,,,"c, git",2026-02-21T01:35:49Z
Ai architect,r3 Consultant,"Delhi, India",IT Jobs,2000000.0,3000000.0,,c,2025-12-05T05:30:48Z
Commercial Lead / Business Development Manager - AI Products,Linde@India,"Bangalore, Karnataka",IT Jobs,,,permanent,c,2026-02-09T19:02:49Z
Palantir Architect-Manager- Analytics as service - Operate,PricewaterhouseCoopers,India,IT Jobs,,,,c,2026-03-02T01:55:24Z
Palantir Developer-Senior Associate- Analytics as service - Operate,PricewaterhouseCoopers,India,IT Jobs,,,,c,2026-03-02T01:35:50Z
Data Engineer - Azure Databricks,Blend,"Hyderabad, Telangana",IT Jobs,,,permanent,c,2026-02-17T19:33:11Z
Senior Python Developer,Euracle,India,IT Jobs,1000000.0,2000000.0,,"python, c",2024-08-28T10:36:31Z
3855828-Senior Manager,EXL,India,IT Jobs,,,,"c, google cloud, tableau",2026-01-03T00:55:42Z
Data Analyst,Hudson Data,India,IT Jobs,900000.0,1200000.0,,c,2026-01-18T10:53:59Z
"Senior Manager, Search Product Analytics",eBay,"Bangalore, Karnataka",IT Jobs,,,,c,2025-12-14T00:41:17Z
Senior Product Manager,dunnhumby,"Gurgaon, Haryana","PR, Advertising & Marketing Jobs",,,,c,2026-01-24T00:48:42Z
"Sr. Security Engineer, AppSec (AI/ML Security)",6sense,"Bangalore, Karnataka",IT Jobs,,,,c,2026-01-31T01:01:40Z
Data Engineer,Barclays,India,IT Jobs,,,,c,2026-01-02T00:46:22Z
EY - GDS Consulting - REF - AIA - Gen AI - Staff,EY,"Kolkata, West Bengal",IT Jobs,,,permanent,"c, machine learning",2026-02-13T03:16:19Z
EY - GDS Consulting - AI And DATA - Gen AI - Senior,EY,"Coimbatore, Tamil Nadu",IT Jobs,,,,c,2026-02-13T12:39:22Z
GenAI and ML Ops Engineer,GE HealthCare,"Bangalore, Karnataka",IT Jobs,,,,"c, machine learning",2026-02-27T08:12:55Z
"Manager, Product Management",Capital One,"Bangalore, Karnataka",IT Jobs,,,,"c, machine learning",2025-12-20T11:38:35Z
"Associate Director, AI Bioinformatics",AstraZeneca,"Bangalore, Karnataka",Scientific & QA Jobs,,,,c,2025-12-27T00:34:37Z
Senior Life Science Expert - Data & AI,RELX INC,India,IT Jobs,,,,"c, git",2026-02-14T06:58:21Z
Senior BI Analyst,OneMagnify,India,IT Jobs,,,,"c, machine learning",2025-11-25T23:35:38Z
QA Lead – AI/ML Systems,Codvo.ai,"Pune, Maharashtra",IT Jobs,,,,"c, git",2025-10-10T00:12:06Z
Senior Software Engineer - Palantir,Owens & Minor,India,IT Jobs,,,contract,c,2024-11-20T17:24:22Z
IN-Associate_GenerativeAI Engineer_OC-Data & Analytics_Advisory_Noida,PricewaterhouseCoopers,"Noida, Ghaziabad",IT Jobs,,,,c,2026-02-26T01:28:59Z
Intern- Machine Learning (Gen AI),Seagate Technology,"Pune, Maharashtra",IT Jobs,,,contract,c,2026-02-26T13:13:24Z
4423259-Manager,EXL,"Bangalore, Karnataka",IT Jobs,,,,"python, c, git",2025-09-25T15:16:06Z
2422744-Lead Assistant Manager,EXL,India,IT Jobs,,,,"c, aws",2025-10-18T15:03:46Z
Data analyst,Sadup Softech,"Bangalore, Karnataka",IT Jobs,1200000.0,1500000.0,,"python, c, sql, data analysis, excel",2024-06-01T09:41:50Z
Full Stack Developer,Klenty,"Chennai, Tamil Nadu",IT Jobs,200000.0,800000.0,,c,2022-06-26T06:20:49Z
Specialty Development Senior,Shashwath Solution,"Dhule, Maharashtra",IT Jobs,,,,"c, google cloud",2026-02-07T06:06:39Z
Specialty Development Senior,Shashwath Solution,"Chennai, Tamil Nadu",IT Jobs,,,,"c, google cloud",2026-02-07T06:06:46Z
Data Engineer,Verified Group Bounteous X Accolite,"Bangalore, Karnataka",IT Jobs,,,,c,2026-02-21T06:16:00Z
Data Engineer,Verified Group Bounteous X Accolite,"Hyderabad, Telangana",IT Jobs,,,,c,2026-02-21T06:16:00Z
Snowflake Data Engineer,Siro Clinpharm,"Bangalore, Karnataka",IT Jobs,,,,"c, aws, azure",2026-02-20T07:17:02Z
Snowflake Data Engineer,Siro Clinpharm,"Pune, Maharashtra",IT Jobs,,,,"c, aws, azure",2026-02-20T07:17:02Z
Data Engineer TPC,Response Informatics,"Bangalore, Karnataka",IT Jobs,,,,c,2026-02-21T06:23:48Z
Data Engineer TPC,Response Informatics,"Delhi, India",IT Jobs,,,,c,2026-02-21T06:23:47Z
Data Engineer TPC,Response Informatics,"Mumbai, Maharashtra",IT Jobs,,,,c,2026-02-21T06:23:48Z
Snowflake Data Engineer,Siro Clinpharm,"Mumbai, Maharashtra",IT Jobs,,,,"c, aws, azure",2026-02-20T07:17:02Z
Senior Product Analyst,HP,India,IT Jobs,,,,"c, git",2025-12-18T23:58:05Z
Sales Operations - Analyst,SPECTRAL CONSULTANTS,India,IT Jobs,400000.0,650000.0,,"c, sql, data analysis, tableau",2026-02-24T08:34:42Z
Lead Analyst - Sales Operations,SPECTRAL CONSULTANTS,India,IT Jobs,500000.0,1000000.0,,"c, sql, data analysis, tableau",2026-02-24T08:34:42Z
Data Engineer,Proximity Works,India,IT Jobs,,,,c,2026-02-10T18:49:13Z
AI Engineer / GenAI Developer,VDart Software Services Pvt. Ltd.,"Srinivasapuram, Hyderabad",IT Jobs,,,,"python, c",2026-02-26T08:35:42Z
"Lead Full Stack Developer, Software Engineering (Python, .Net)",S&P Global,"Ahmedabad, Gujarat",IT Jobs,,,permanent,c,2026-02-05T18:37:45Z
"Lead Full Stack Developer, Software Engineering (Python, .Net)",S&P Global,India,IT Jobs,,,,c,2026-01-16T00:26:15Z
Senior AI Engineer,MSCI Inc.,"Goregaon East, Mumbai",IT Jobs,,,,c,2026-01-24T07:25:11Z
Lead Assistant Manager-Data Engineering-Big Data Engineering,EXL,India,IT Jobs,,,,c,2025-11-15T22:29:31Z
Product Analytics,Cvent,India,IT Jobs,,,,c,2026-02-25T08:31:21Z
"Director, Product Analytics",Cvent,India,IT Jobs,,,,c,2026-01-07T09:30:49Z
